id,Files & media,Album contains,Status,To do,Khadde,Zone,Google Earth link,Location pin,Google Earth placemark,Presentable,7-12 Area (Acres),Length (Kms),"dashboard done, email sent?",Link,Sub-item,Parent item,Album (1),Tag,Grove type,Site data check,Date,Trees,Area Measured (Acres),Planned Allocation,Album Pic,Volunteer Name,Name,Survival,album owner,Taluka,Account,District,Season,Remark,PMRDA,Service offered,नाव (मराठी),Land Type,Land Owner,Village,Unique Site Id,Data errors,Issue Resolution
467a47d2-8e34-4631-98a8-0d502ad311f5,,"IITK90,Ponds,insects,bridges,monsoon,Beauty",Alumni,Not started,,,,,false,,,,true,https://photos.app.goo.gl/zh2zqQVzjK4jisNU8,,,,Visitors,,false,2022-08-07,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/8dd42c7a-daa9-450e-87bf-df43a68d4605/IMG_5587.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=f866fec5176eb63287d1e4f82755670a1454b7033eddb53866f24ab9132fa803&X-Amz-SignedHeaders=host&x-id=GetObject,,"Samir, Makrand visit",,pravin@14trees,Khed (खेड),,Pune (पुणे),,,,,,Visit Album,,,,,
0b420e35-7eb6-41c5-8919-c5ca15c19d8a,,"fungus,Ponds,ATREE,GrassLandTrust,FES,CCL,grass,Medline,Drone","NGO-collaboration,Volunteers",Not started,,,,,false,,,,true,https://photos.app.goo.gl/FXgUEoNcPtKsikvL7,,,,Visitors,,false,2022-07-10,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/f2a7df93-9601-4132-b238-c9e800cacfb8/20220710_132619.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=93298e462ec9ced644cdf603558266e660da591299496a2fad78a144e41d0ae0&X-Amz-SignedHeaders=host&x-id=GetObject,,10-07-2022 Grassland & Ecological visit.,,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
00cfb059-8fd7-4a7f-92ae-17cf297c79d6,,"Ponds,FES,Medline",,Not started,,"zone 2,zone 4",,,false,,,,true,https://photos.app.goo.gl/Aoz7kQp6BTyYYz9S9,,,,Visitors,,false,2022-08-20,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/6273f230-4342-47cc-9aed-4a5d32ae01be/20220820_120850.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=d18dde734f18a4a1fe2340ed4acbd72729edbfaaf0a00629e055de4e8766b29a&X-Amz-SignedHeaders=host&x-id=GetObject,,FES visit - 20 Aug 2022,,contact@14trees,Khed (खेड),,Pune (पुणे),,,,,,Visit Album,,,,,
0d6517c5-176f-4369-a450-f94e0aba8455,,"FES,Flowers,Herbs",,Not started,,zone 2,,,false,,,,true,https://photos.app.goo.gl/D2pXCN53gmdcgipNA,,,,Visitors,,false,2022-11-03,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/635c17c4-29ee-48b1-b77a-8816109b5a6d/IMG_1910.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=a2fc5d1e5cd39802fe667469317b0ed95e58dcdd0969991baad32be72a0ade67&X-Amz-SignedHeaders=host&x-id=GetObject,,03 - November - 2022 Ecological Society Visit.,,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
a62e9f7d-9d4e-4a6b-9012-0b776a954dff,,"FES,biodiversity,plants,Flowers,insects",,In progress,,,,,false,,,,true,https://photos.app.goo.gl/3WdtPoK5g1Di7aTu5,,,,Visitors,,false,2022-10-15,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/c3443c69-11c8-4287-b0b2-62c50b39a21e/IMG-20221016-WA0000.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=f0397fed5a3a70f817244d0305bc81529a2f4f8048224f1f47c24e63029d5901&X-Amz-SignedHeaders=host&x-id=GetObject,,15-10-2022 Ecological society Team Visit.,,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
ac59acb9-16a5-48be-9789-7a2e2626f75b,,,"Waiting,Document-पाहिजे",Not started,,,,,false,,,,false,https://photos.app.goo.gl/ac2CuCY8zMeseBSN7,,,,site-school,,false,,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/4057dec4-13f8-4dcc-b18d-62acf93c3f58/IMG_1666.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=1b490670987bf0f46095872dc1f251aa2fa448d0cead4b1cdd86b751602ba219&X-Amz-SignedHeaders=host&x-id=GetObject,,"श्री भैरवनाथ विद्यामंदिर व ज्युनिअर, कॉलेज पाबळ ",,onsite@14trees,Khed (खेड),,Pune (पुणे),,,,,"श्री भैरवनाथ विद्यामंदिर व ज्युनिअर, कॉलेज पाबळ ",,,,,no record in site registration google sheet,
918c1e16-726b-41fa-8454-6ecf1b4a5723,,"FES,Ponds,Velocio",Volunteers,Not started,,,,,false,,,,true,https://photos.app.goo.gl/t3659JW8Xm2AVHWe9,,,,Visitors,,false,2022-06-26,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/84650587-a263-40a4-ad22-35ad286fc7b0/IMG_4692.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=4d82a44d848d0a94a9ee32ab0d56a141feb872dcbc96a19a1343b9b7247f136e&X-Amz-SignedHeaders=host&x-id=GetObject,,2022-06-26 - FES - Visit.,Visitors,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
0695506d-3687-40e6-bbf3-da1e215ca9ac,,"FES,insects",Volunteers,Not started,,zone 4,,,false,,,,true,https://photos.app.goo.gl/1wJbTqppakevqfKF6,,,,Visitors,,false,2022-08-07,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/0aff01bb-31a6-419e-8fcd-820122417616/IMG_5603.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=7157e4cc0a61c50d90941bc06e84e66915c13671bfcbb1c40e6f67f135242147&X-Amz-SignedHeaders=host&x-id=GetObject,,FES visit on 7-Aug,,contact@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
4c6cc4c8-4efe-4c71-abbe-8267b0b15c53,,"AtulG,FES,Ponds",Volunteers,In progress,,,,,false,,,,true,https://photos.app.goo.gl/nnzvm9izePv57Etq7,,,,Visitors,,false,2022-05-11,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/4cde6c26-8843-4141-b2da-60909f0297bf/IMG_3675.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=87b0238177ba50582b3d1c5fb14f21d834bc64a8d4abe15559973f88190801f2&X-Amz-SignedHeaders=host&x-id=GetObject,,May 11 - Volunteer group visit,,contact@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
6553e439-cdba-4dbe-9f79-80442a959f83,,"Yardi,IITK,IITK-Faculty,HVS",CSR-Prospect,Not started,,zone 4,,,false,,,,false,https://photos.app.goo.gl/hamWyUHvji8R3E9Y6,,,,Visitors,,false,2022-06-09,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/7c4aeeb7-b1f3-47fe-87a8-b849b58035e2/IMG_4390.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=eaeda6c9cabbbe0c20db22673c08202b3d51c7cb50f874fe3455dbcedb0c525e&X-Amz-SignedHeaders=host&x-id=GetObject,,2022-06-09 Kotwal family visit,,contact@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
ef76f27b-c3d7-4a8c-aee4-ecd68a617f10,,"IITK,AutoMech,IITK-Faculty,HVS",,Not started,,zone 2,,,false,,,,false,https://www.icloud.com/sharedalbum/#B0ZGQOeMmJFI79V,,,,Visitors,Visitor,false,2020-01-25,13,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/54de03c2-404d-4c69-8166-6844c825e48b/IMG_7074.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=1cbc42bd20dd04514b81271e6d47fa53d237e067396939e92cd293210e269e0f&X-Amz-SignedHeaders=host&x-id=GetObject,,IITK Alumni visit,,iCloud,,,Pune (पुणे),Winter,,,,,Visit Album,,,,,
c50f7eee-52d3-4770-9d25-4cde896b4ab0,,"BNP Paribas,Ponds,bridges",,Not started,,,,,false,,,,true,https://photos.app.goo.gl/e8n9JYH4Eb97X35w9,,,,Visitors,,false,2023-01-20,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/474dfb74-4595-4211-95ce-305994bcdacb/IMG_9103.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=935606e4af503570a76e57fc9453d71ab5a8effd1132230e3542c63ae5eab2e4&X-Amz-SignedHeaders=host&x-id=GetObject,,20-01-2023 Jaideep & Manisha - BNP Paribas,,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
a005939f-eab6-4959-8c2f-565e3dd16268,,"iMocha,IITK,Herbs,grass,birds,butterflies,Flowers,IITK-Faculty,HVS",,Not started,,,,,false,,,,true,https://photos.app.goo.gl/bb2PuSqLaz2SBRp38,,,,Visitors,"Corporate,Visitor",false,2022-12-27,1,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/525c7a70-1ea8-43ff-b300-1f9274bdbc84/20221227_115713.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=a25b2aae02c1571ddba3c9f23fcbda2c0a6f62c2e6cd6604cbc67e8691e69030&X-Amz-SignedHeaders=host&x-id=GetObject,[object Object],27-12-2022 Prof HVS & iMocha Visit.,,onsite@14trees,Khed (खेड),,Pune (पुणे),,,,,,Visit Album,,vetale,,,
6e4a317e-dca0-430f-a421-2bdfe2a82e28,,"Ponds,IITD,Axis Bank,Rotary Central,Rotary","Alumni,Prof-Society",Not started,,zone 2,,,false,,,,true,https://photos.app.goo.gl/rRJzAjqyfWreYMjEA,,,,Visitors,,false,2022-08-22,4,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/1095402d-fd54-4234-b1bb-c4cc8bca2813/IMG_5954.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=032b25684bb73b3d477218d915ce5c1cc470b50e44c9f73ce492fd02acc741ab&X-Amz-SignedHeaders=host&x-id=GetObject,,Rotary Central visit - 22 Aug ‘22,,contact@14trees,Khed (खेड),,Pune (पुणे),,,,,,Visit Album,,,,,
98ff861b-8a4c-496c-bb13-482475b684c0,,Axis Bank,,Not started,,,,,false,,,,true,https://photos.app.goo.gl/SDX7PzSydVWiP3ubA,,,,Visitors,,false,2023-02-27,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/6a18d0de-1d27-46da-86d1-a6dfc354dc7d/IMG_9844.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=07e36373d1a7cd7b07fada933d22d1a0fac180e11514ce456fac06e515cfd7ff&X-Amz-SignedHeaders=host&x-id=GetObject,,27- 02 - 2023 Axis Bank CSR site Visit.,,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
a066a048-343f-4a25-8d42-83ddc3115835,,AtulG,,In progress,,,,,false,,,,true,https://photos.app.goo.gl/NrfqeRdcPJd89ru9A,,,,Visitors,,false,2023-02-25,2,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/1d422377-9655-43d9-98ff-23b1d651cbde/IMG_1233.heic?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=442ce43767e287094b6be2de8a090e3d6ae6ca05007dbc69368aba2df85a43d7&X-Amz-SignedHeaders=host&x-id=GetObject,,25-02-2023 Bhanu & Neyna visit,,medha@14trees,Khed (खेड),,Pune (पुणे),,,,,,Visit Album,,,,,
6dbbe015-ae4b-4ad4-97f2-1424e151e6f3,,Micro-venture,,Not started,,,,,false,,,,false,https://photos.app.goo.gl/6y8utQTr5ZDRgssN7,,,,Album-14T,,false,,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/d32a1521-ae37-4fba-b615-1d1bda3b4e09/IMG_9546.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=72d012c596cce094ca052f81438d770f345d76fe66ce8151c0eb4c44acb13b1e&X-Amz-SignedHeaders=host&x-id=GetObject,,14T-MV-Wood carvings,Niche,pravin@14trees,,,Pune (पुणे),All-year,,,,,,,,,,
a7c96701-e4d6-4e72-9279-9696bd6d7452,,"ES,FES,memorial grove",,In progress,,,,,false,,,,true,https://photos.app.goo.gl/jhWCWKM2CEratmKYA,,,,Visitors,,false,2023-01-27,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/762d3066-38cf-43e8-84cf-c68b86465ee9/IMG_8394.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=e64f4a8307878ab79b2ca1d45f19ff7b03989c05b1ece51556052b2ed87268f7&X-Amz-SignedHeaders=host&x-id=GetObject,,27-01-2023 Pandit family and Ecological (Group #4) Visit,,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
67be8264-94df-4546-8c7c-29cf3ddf5026,,IITB,,Not started,,,,,false,,,,true,https://photos.app.goo.gl/SqerETvz7B5nWwkm6,,,,Visitors,,false,2023-01-29,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/9f2bfed9-fab5-435c-8e28-96d12fbd8919/IMG_9211.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=90cd6cf6a8f40ab08c0140a84582769b5b0712c55b7ff9944ed5341a757cbfe3&X-Amz-SignedHeaders=host&x-id=GetObject,,IIT Bombay group visit,,onsite@14trees,,,Pune (पुणे),,,,,,,,,,,
175c3757-afc9-40ae-957f-d0b8d17170c0,,,,Not started,,,,,false,,,,true,https://photos.app.goo.gl/bubHneib5gs9fW4W7,,,,Visitors,,false,2023-01-05,7,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/f81bc3d9-3642-4abc-9bb2-c0175dd6cfc6/IMG_6681.heic?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=215d728d1bfb82fe5b717119f20e7db5b369f7d844f56173d8a8efbd47b0b4f4&X-Amz-SignedHeaders=host&x-id=GetObject,,05-01-2023 Kokane Family Visit ,,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,Issue Resolved
a55d21d0-7aaa-4109-b304-7b41580ed59e,,"FES,Jeevitnadi,NGO",,In progress,,,,,false,,,,true,https://photos.app.goo.gl/R4JYiSWeMrUcyKrH8,,,,Visitors,Visitor,false,2023-01-07,15,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/85f6c246-4f47-4ce9-a9ec-a182889f0fa2/C69C529D-0B2B-41A1-BC19-E9220C6C082B.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=be15eed715ea6787bb348161b2def592e006a875ca1cc58d6055ef1442a1c33f&X-Amz-SignedHeaders=host&x-id=GetObject,,07-01-2023 Jeevitnadi Volunteers Visit.,,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
d073c9fd-0053-435d-bf22-6b1bf45b80ba,,"FES,memorial grove,ATREE",,Not started,,,,,false,,,,true,https://photos.app.goo.gl/MgcjSDJSHGWLyHgW7,,,,Visitors,,false,2023-02-21,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/2ca2a164-4e60-439c-8822-f9460ea744e4/IMG_9791.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=20553cf5d2ebd560543012703ee836a47d35bf34077e6342836976f6186cbf6d&X-Amz-SignedHeaders=host&x-id=GetObject,,21-02-2023 Nitin Pandit Visit ,,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
8aecb7b8-174d-4505-8a68-49b18139456f,,"Gokhale Institute,FES",,Not started,,,,,false,,,,true,https://photos.app.goo.gl/nVtmb8R5cVmhbeJR8,,,,Visitors,,false,2023-02-10,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/e2c78c31-7e16-4503-94cc-14680df096fb/d58bcdd6-8d7f-4d64-8c4c-9180c8477f4c.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=bcc00a4b01a66788b58e0ccbbc3d9b1a31e9f995c78e309883343559bfa95add&X-Amz-SignedHeaders=host&x-id=GetObject,,10-02-2023 Gokhale Institute,,Prashant Pawar,,,Pune (पुणे),,,,,,School,,,,,
130558fa-e554-4c95-a15e-9f30c72bc93c,,"ES,HSBC,FES",,Not started,,,,,false,,,,false,https://photos.app.goo.gl/t2fnHcA1rE757krN8,,,,Visitors,,false,2023-02-12,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/c7d227cf-c3ff-49f1-add8-d4e187adac42/IMG_0282.heic?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=5f176e8e96e47b1ddd28a0502973a0ad070c0c71f5316170895c10b20d5c3210&X-Amz-SignedHeaders=host&x-id=GetObject,,12-02-2023 Ecological Society (group #6) & HSBC visit,,Prashant Pawar,,,Pune (पुणे),,,,,,Visit Album,,,,,
58e93624-a423-40b6-b764-cb4bd700a042,,"Rotary Central,FES",,Not started,,,,,false,,,,true,https://photos.app.goo.gl/a2zBQEAE25faMWDEA,,,,Visitors,,false,2023-02-15,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/fb054385-fb80-4807-95fc-c0df2e28f0b6/IMG_0602.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045444Z&X-Amz-Expires=3600&X-Amz-Signature=87cbe831b27acf0016d9ff580dc1bee00d9958f9b6b5a0a2b496102fc9f21ccc&X-Amz-SignedHeaders=host&x-id=GetObject,,15-02-2023 Rotary Central Club Visit.,,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
9d32c272-6305-45f4-b40d-af8e2a653512,,FES,,Not started,,,,,false,,,,true,https://photos.app.goo.gl/yXAQcqeA2tMVxH4e8,,,,Visitors,,false,2023-02-19,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/24e09bab-0ef7-4b92-b23a-c48d11c3031b/Group_Photo.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045445Z&X-Amz-Expires=3600&X-Amz-Signature=e47eb606b85c4840811485e6c606c45c1613ef5a1667ca7a1bc0f7acbce9b2db&X-Amz-SignedHeaders=host&x-id=GetObject,,"19-02-2023 Naphade Couple , Arati Mhaskar",,onsite@14trees,,,Pune (पुणे),,,,,,Visit Album,,,,,
7285c5b4-c364-4ef1-a4ee-3c976db2499e,,"Bombay Shaving Co.,bridges,gazebo,Flowers,Flora,interesting photo",,Not started,,zone 2,,,false,,,,true,https://photos.app.goo.gl/68UdbvKxgESCxJnC7,,,,Visitors,,false,2023-02-20,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/fe9bf460-5747-4678-9cae-dea13a3ade90/IMG_9710.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045445Z&X-Amz-Expires=3600&X-Amz-Signature=0fae1aee2f59fff7ddcf419f2459181d681ac14ddb93194d6449e00ceea34278&X-Amz-SignedHeaders=host&x-id=GetObject,,20-02-2023 Bombay Shaving Company team,,onsite@14trees,,,Pune (पुणे),,,,,,,,,,,
70cfd191-07b2-433b-9772-2641950c4d2f,,,Waiting,Not started,,RZ-6: Chakan,,,false,,154,,false,https://photos.app.goo.gl/SzdRQcJjSZGL74g88,,,,site-forest,,true,,154,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/29a105cd-2834-4a3e-90f5-c5926eecde9a/IMG_0673.heic?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045445Z&X-Amz-Expires=3600&X-Amz-Signature=5868a83bfc69f6d242092d45babd3b25e2e1821d17b953417615f9592619f41d&X-Amz-SignedHeaders=host&x-id=GetObject,,Gram Panchayat Bordara,,onsite@14trees,Khed (खेड),,Pune (पुणे),,,,,ग्राम पंचायत बोरदरा,Premises,Gram Panchayat,Bordara (बोरदरा),PUB/BORDA/PREM/0220,,
